index_no,region_no,port_name,country,latitude,longitude,geog,geom
45010,45000,AL LADHIQIYAH,SY,35.533333,35.766667,0101000020E61000002222222222E241404444444444C44140,0101000020E61000002222222222E241404444444444C44140
57840,57835,HONG KONG,HK,22.266667,114.2,0101000020E6100000CDCCCCCCCC8C5C404444444444443640,0101000020E6100000CDCCCCCCCC8C5C404444444444443640
57860,57855,SHAN T OU,CN,23.366667,116.683333,0101000020E6100000BCBBBBBBBB2B5D40DEDDDDDDDD5D3740,0101000020E6100000BCBBBBBBBB2B5D40DEDDDDDDDD5D3740
57870,57855,XIAMEN,CN,24.45,118.066667,0101000020E61000004444444444845D403333333333733840,0101000020E61000004444444444845D403333333333733840
57890,57880,CHI-LUNG,TW,25.133333,121.766667,0101000020E61000001111111111715E402222222222223940,0101000020E61000001111111111715E402222222222223940
57900,57880,SU-AO,TW,24.6,121.866667,0101000020E61000007777777777775E409A99999999993840,0101000020E61000007777777777775E409A99999999993840
57910,57880,HUA-LIEN KANG,TW,23.983333,121.6,0101000020E61000006666666666665E40BCBBBBBBBBFB3740,0101000020E61000006666666666665E40BCBBBBBBBBFB3740
57920,57880,KAO-HSIUNG,TW,22.616667,120.25,0101000020E61000000000000000105E40DEDDDDDDDD9D3640,0101000020E61000000000000000105E40DEDDDDDDDD9D3640
57935,57880,TAN-SHUI,TW,25.183333,121.4,0101000020E61000009A99999999595E40EFEEEEEEEE2E3940,0101000020E61000009A99999999595E40EFEEEEEEEE2E3940
57950,57940,PENG-HU KANG,TW,23.583333,119.533333,0101000020E61000002222222222E25D405555555555953740,0101000020E61000002222222222E25D405555555555953740
57955,57940,TAI-CHUNG KANG,TW,24.3,120.5,0101000020E61000000000000000205E40CDCCCCCCCC4C3840,0101000020E61000000000000000205E40CDCCCCCCCC4C3840
57970,57960,BASCO,PH,20.45,121.966667,0101000020E6100000DEDDDDDDDD7D5E403333333333733440,0101000020E6100000DEDDDDDDDD7D5E403333333333733440
37940,37930,VIANA DO CASTELO,PT,41.7,-8.833333,0101000020E6100000ABAAAAAAAAAA21C09A99999999D94440,0101000020E6100000ABAAAAAAAAAA21C09A99999999D94440
37950,37930,PORTO DE LEIXOES,PT,41.183333,-8.7,0101000020E610000066666666666621C07777777777974440,0101000020E610000066666666666621C07777777777974440
37960,37930,OPORTO,PT,41.15,-8.666667,0101000020E610000055555555555521C03333333333934440,0101000020E610000055555555555521C03333333333934440
37970,37930,AVEIRO,PT,40.65,-8.65,0101000020E6100000CDCCCCCCCC4C21C03333333333534440,0101000020E6100000CDCCCCCCCC4C21C03333333333534440
37980,37930,FIGUEIRA DA FOZ,PT,40.15,-8.85,0101000020E61000003333333333B321C03333333333134440,0101000020E61000003333333333B321C03333333333134440
37990,37930,LISBOA,PT,38.7,-9.166667,0101000020E610000055555555555522C09A99999999594340,0101000020E610000055555555555522C09A99999999594340
38000,37930,SETUBAL,PT,38.516667,-8.9,0101000020E6100000CDCCCCCCCCCC21C02222222222424340,0101000020E6100000CDCCCCCCCCCC21C02222222222424340
38005,37930,SINES,PT,37.95,-8.866667,0101000020E6100000BCBBBBBBBBBB21C09A99999999F94240,0101000020E6100000BCBBBBBBBBBB21C09A99999999F94240
38030,37930,FARO,PT,37.033333,-7.933333,0101000020E6100000BCBBBBBBBBBB1FC04444444444844240,0101000020E6100000BCBBBBBBBBBB1FC04444444444844240
38050,37930,VILA REAL DE S ANTONIO,PT,37.183333,-7.4,0101000020E61000009A99999999991DC07777777777974240,0101000020E61000009A99999999991DC07777777777974240
37190,36450,BORDEAUX,FR,44.866667,-0.566667,0101000020E6100000222222222222E2BFEFEEEEEEEE6E4640,0101000020E6100000222222222222E2BFEFEEEEEEEE6E4640
36040,35970,SAINT HELIER HARBOUR,JE,49.183333,-2.116667,0101000020E6100000EFEEEEEEEEEE00C07777777777974840,0101000020E6100000EFEEEEEEEEEE00C07777777777974840
36260,36060,PAIMPOL,FR,48.783333,-3.05,0101000020E610000066666666666608C04444444444644840,0101000020E610000066666666666608C04444444444644840
36460,36450,RADE DE BREST,FR,48.383333,-4.5,0101000020E610000000000000000012C01111111111314840,0101000020E610000000000000000012C01111111111314840
36620,36450,CONCARNEAU,FR,47.866667,-3.916667,0101000020E61000005555555555550FC0EFEEEEEEEEEE4740,0101000020E61000005555555555550FC0EFEEEEEEEEEE4740
36680,36450,LORIENT,FR,47.75,-3.35,0101000020E6100000CDCCCCCCCCCC0AC00000000000E04740,0101000020E6100000CDCCCCCCCCCC0AC00000000000E04740
36850,36450,ST NAZAIRE,FR,47.283333,-2.2,0101000020E61000009A999999999901C04444444444A44740,0101000020E61000009A999999999901C04444444444A44740
36860,36450,DONGES,FR,47.3,-2.066667,0101000020E610000089888888888800C06666666666A64740,0101000020E610000089888888888800C06666666666A64740
36900,36450,NANTES,FR,47.2,-1.566667,0101000020E6100000111111111111F9BF9A99999999994740,0101000020E6100000111111111111F9BF9A99999999994740
36960,36450,LES SABLES D' OLONNE,FR,46.5,-1.8,0101000020E6100000CDCCCCCCCCCCFCBF0000000000404740,0101000020E6100000CDCCCCCCCCCCFCBF0000000000404740
37000,36450,LA PALLICE,FR,46.166667,-1.216667,0101000020E6100000787777777777F3BF5555555555154740,0101000020E6100000787777777777F3BF5555555555154740
37010,36450,LA ROCHELLE,FR,46.15,-1.15,0101000020E6100000666666666666F2BF3333333333134740,0101000020E6100000666666666666F2BF3333333333134740
37040,36450,ROCHEFORT,FR,45.933333,-0.95,0101000020E6100000666666666666EEBF7777777777F74640,0101000020E6100000666666666666EEBF7777777777F74640
37050,36450,TONNAY CHARENTE,FR,45.933333,-0.9,0101000020E6100000CDCCCCCCCCCCECBF7777777777F74640,0101000020E6100000CDCCCCCCCCCCECBF7777777777F74640
37120,36450,LE VERDON,FR,45.55,-1.05,0101000020E6100000CDCCCCCCCCCCF0BF6666666666C64640,0101000020E6100000CDCCCCCCCCCCF0BF6666666666C64640
37150,36450,PAUILLAC,FR,45.2,-0.75,0101000020E6100000000000000000E8BF9A99999999994640,0101000020E6100000000000000000E8BF9A99999999994640
37160,36450,BLAYE,FR,45.133333,-0.666667,0101000020E6100000555555555555E5BF1111111111914640,0101000020E6100000555555555555E5BF1111111111914640
8895,8650,CONVENT,US,30.016667,-90.833333,0101000020E61000005555555555B556C04444444444043E40,0101000020E61000005555555555B556C04444444444043E40
9235,8650,DEER PARK,US,29.75,-95.333333,0101000020E61000005555555555D557C00000000000C03D40,0101000020E61000005555555555D557C00000000000C03D40
48055,47950,AIN SUKHNA TERMINAL,EG,29.583333,32.366667,0101000020E6100000EFEEEEEEEE2E40405555555555953D40,0101000020E6100000EFEEEEEEEE2E40405555555555953D40
48121,48100,KING FAHD PORT,SA,23.95,38.216667,0101000020E6100000BCBBBBBBBB1B43403333333333F33740,0101000020E6100000BCBBBBBBBB1B43403333333333F33740
48155,48143,RAS ISA MARINE TERMINAL,YE,15.133333,42.6,0101000020E6100000CDCCCCCCCC4C45404444444444442E40,0101000020E6100000CDCCCCCCCC4C45404444444444442E40
57777,57740,SHEKOU,CN,22.466667,113.866667,0101000020E61000007777777777775C407777777777773640,0101000020E61000007777777777775C407777777777773640
50340,50020,ARDJUNA OIL FIELD,ID,-5.883333,107.716667,0101000020E6100000DEDDDDDDDDED5A4088888888888817C0,0101000020E6100000DEDDDDDDDDED5A4088888888888817C0
60230,59850,BAYUQUAN,CN,40.3,122.083333,0101000020E61000005555555555855E406666666666264440,0101000020E61000005555555555855E406666666666264440
31550,31330,IPSWICH,GB,52.05,1.166667,0101000020E6100000ABAAAAAAAAAAF23F6666666666064A40,0101000020E6100000ABAAAAAAAAAAF23F6666666666064A40
31570,31330,LOWESTOFT,GB,52.483333,1.75,0101000020E6100000000000000000FC3FDEDDDDDDDD3D4A40,0101000020E6100000000000000000FC3FDEDDDDDDDD3D4A40
31580,31330,GREAT YARMOUTH,GB,52.616667,1.733333,0101000020E6100000BCBBBBBBBBBBFB3FEFEEEEEEEE4E4A40,0101000020E6100000BCBBBBBBBBBBFB3FEFEEEEEEEE4E4A40
31610,31330,KING'S LYNN,GB,52.75,0.4,0101000020E61000009A9999999999D93F0000000000604A40,0101000020E61000009A9999999999D93F0000000000604A40
31630,31330,BOSTON,GB,52.966667,-0.016667,0101000020E610000011111111111191BFBCBBBBBBBB7B4A40,0101000020E610000011111111111191BFBCBBBBBBBB7B4A40
2400,2270,FASSETT,CA,45.65,-74.866667,0101000020E61000007777777777B752C03333333333D34640,0101000020E61000007777777777B752C03333333333D34640
31640,31330,GRIMSBY,GB,53.583333,-0.066667,0101000020E6100000111111111111B1BFABAAAAAAAACA4A40,0101000020E6100000111111111111B1BFABAAAAAAAACA4A40
31650,31330,IMMINGHAM,GB,53.633333,-0.2,0101000020E61000009A9999999999C9BF1111111111D14A40,0101000020E61000009A9999999999C9BF1111111111D14A40
31660,31330,KINGSTON UPON HULL,GB,53.75,-0.283333,0101000020E6100000222222222222D2BF0000000000E04A40,0101000020E6100000222222222222D2BF0000000000E04A40
31670,31330,GOOLE,GB,53.7,-0.833333,0101000020E6100000ABAAAAAAAAAAEABF9A99999999D94A40,0101000020E6100000ABAAAAAAAAAAEABF9A99999999D94A40
31680,31330,BRIDLINGTON,GB,54.083333,-0.183333,0101000020E6100000777777777777C7BFABAAAAAAAA0A4B40,0101000020E6100000777777777777C7BFABAAAAAAAA0A4B40
31690,31330,SCARBOROUGH,GB,54.283333,-0.4,0101000020E61000009A9999999999D9BF4444444444244B40,0101000020E61000009A9999999999D9BF4444444444244B40
31700,31330,WHITBY,GB,54.483333,-0.616667,0101000020E6100000BCBBBBBBBBBBE3BFDEDDDDDDDD3D4B40,0101000020E6100000BCBBBBBBBBBBE3BFDEDDDDDDDD3D4B40
31140,30980,ROTTERDAM,NL,51.9,4.483333,0101000020E6100000EFEEEEEEEEEE11403333333333F34940,0101000020E6100000EFEEEEEEEEEE11403333333333F34940
30630,30020,RINGKOBING,DK,56.083333,8.25,0101000020E61000000000000000802040ABAAAAAAAA0A4C40,0101000020E61000000000000000802040ABAAAAAAAA0A4C40
30640,30020,ESBJERG,DK,55.466667,8.45,0101000020E61000006666666666E62040BCBBBBBBBBBB4B40,0101000020E61000006666666666E62040BCBBBBBBBBBB4B40
30680,30650,HUSUM,DE,54.483333,9.05,0101000020E61000009A99999999192240DEDDDDDDDD3D4B40,0101000020E61000009A99999999192240DEDDDDDDDD3D4B40
30710,30650,BRUNSBUTTEL ELBAHAFEN,DE,53.883333,9.166667,0101000020E610000055555555555522401111111111F14A40,0101000020E610000055555555555522401111111111F14A40
30720,30650,BRUNSBUTTEL CANAL TERMINALS,DE,53.9,9.15,0101000020E6100000CDCCCCCCCC4C22403333333333F34A40,0101000020E6100000CDCCCCCCCC4C22403333333333F34A40
30730,30650,RENDSBURG,DE,54.3,9.683333,0101000020E6100000DEDDDDDDDD5D23406666666666264B40,0101000020E6100000DEDDDDDDDD5D23406666666666264B40
30760,30650,GLUCKSTADT,DE,53.783333,9.416667,0101000020E61000005555555555D522404444444444E44A40,0101000020E61000005555555555D522404444444444E44A40
30780,30650,HAMBURG,DE,53.55,9.933333,0101000020E6100000DEDDDDDDDDDD23406666666666C64A40,0101000020E6100000DEDDDDDDDDDD23406666666666C64A40
30800,30650,CUXHAVEN,DE,53.866667,8.716667,0101000020E6100000EFEEEEEEEE6E2140EFEEEEEEEEEE4A40,0101000020E6100000EFEEEEEEEE6E2140EFEEEEEEEEEE4A40
30810,30650,BREMERHAVEN,DE,53.533333,8.583333,0101000020E6100000ABAAAAAAAA2A21404444444444C44A40,0101000020E6100000ABAAAAAAAA2A21404444444444C44A40
30840,30650,NORDENHAM,DE,53.483333,8.483333,0101000020E61000007777777777F72040DEDDDDDDDDBD4A40,0101000020E61000007777777777F72040DEDDDDDDDDBD4A40
30850,30650,BRAKE,DE,53.333333,8.483333,0101000020E61000007777777777F72040ABAAAAAAAAAA4A40,0101000020E61000007777777777F72040ABAAAAAAAAAA4A40
30860,30650,ELSFLETH,DE,53.233333,8.466667,0101000020E6100000EFEEEEEEEEEE2040DEDDDDDDDD9D4A40,0101000020E6100000EFEEEEEEEEEE2040DEDDDDDDDD9D4A40
30870,30650,OLDENBURG,DE,53.116667,8.216667,0101000020E6100000EFEEEEEEEE6E2040EFEEEEEEEE8E4A40,0101000020E6100000EFEEEEEEEE6E2040EFEEEEEEEE8E4A40
30900,30650,BREMEN,DE,53.133333,8.766667,0101000020E610000089888888888821401111111111914A40,0101000020E610000089888888888821401111111111914A40
30910,30650,WILHELMSHAVEN,DE,53.533333,8.166667,0101000020E610000055555555555520404444444444C44A40,0101000020E610000055555555555520404444444444C44A40
30950,30650,EMDEN,DE,53.333333,7.183333,0101000020E6100000BCBBBBBBBBBB1C40ABAAAAAAAAAA4A40,0101000020E6100000BCBBBBBBBBBB1C40ABAAAAAAAAAA4A40
30960,30650,LEER,DE,53.233333,7.45,0101000020E6100000CDCCCCCCCCCC1D40DEDDDDDDDD9D4A40,0101000020E6100000CDCCCCCCCCCC1D40DEDDDDDDDD9D4A40
30970,30650,PAPENBURG,DE,53.1,7.383333,0101000020E61000008988888888881D40CDCCCCCCCC8C4A40,0101000020E61000008988888888881D40CDCCCCCCCC8C4A40
30990,30980,DELFZIJL,NL,53.333333,6.933333,0101000020E6100000BCBBBBBBBBBB1B40ABAAAAAAAAAA4A40,0101000020E6100000BCBBBBBBBBBB1B40ABAAAAAAAAAA4A40
31010,30980,HARLINGEN,NL,53.183333,5.416667,0101000020E6100000ABAAAAAAAAAA15407777777777974A40,0101000020E6100000ABAAAAAAAAAA15407777777777974A40
31020,30980,DEN HELDER,NL,52.966667,4.783333,0101000020E61000002222222222221340BCBBBBBBBB7B4A40,0101000020E61000002222222222221340BCBBBBBBBB7B4A40
15880,15700,ISLA SAN MARCOS,MX,27.183333,-112.1,0101000020E61000006666666666065CC0EFEEEEEEEE2E3B40,0101000020E61000006666666666065CC0EFEEEEEEEE2E3B40
15915,15700,SAN JUAN DE LA COSTA,MX,24.4,-110.7,0101000020E6100000CDCCCCCCCCAC5BC06666666666663840,0101000020E6100000CDCCCCCCCCAC5BC06666666666663840
15920,15700,LA PAZ,MX,24.166667,-110.316667,0101000020E61000004444444444945BC0ABAAAAAAAA2A3840,0101000020E61000004444444444945BC0ABAAAAAAAA2A3840
15990,15700,ENSENADA,MX,31.866667,-116.633333,0101000020E61000008988888888285DC0DEDDDDDDDDDD3F40,0101000020E61000008988888888285DC0DEDDDDDDDDDD3F40
15995,15700,ROSARITO,MX,32.366667,-117.1,0101000020E61000006666666666465DC0EFEEEEEEEE2E4040,0101000020E61000006666666666465DC0EFEEEEEEEE2E4040
16010,16000,SAN DIEGO,US,32.716667,-117.183333,0101000020E6100000BCBBBBBBBB4B5DC0BCBBBBBBBB5B4040,0101000020E6100000BCBBBBBBBB4B5DC0BCBBBBBBBB5B4040
16030,16000,WILSON COVE,US,33,-118.55,0101000020E61000003333333333A35DC00000000000804040,0101000020E61000003333333333A35DC00000000000804040
16040,16000,ISTHMUS COVE,US,33.45,-118.5,0101000020E61000000000000000A05DC09A99999999B94040,0101000020E61000000000000000A05DC09A99999999B94040
1795,1780,PORT AUX BASQUES,CA,47.566667,-59.133333,0101000020E61000001111111111914DC08988888888C84740,0101000020E61000001111111111914DC08988888888C84740
1810,1800,STEPHENVILLE,CA,48.533333,-58.533333,0101000020E61000004444444444444DC04444444444444840,0101000020E61000004444444444444DC04444444444444840
1820,1800,ST GEORGE'S,CA,48.45,-58.45,0101000020E61000009A99999999394DC09A99999999394840,0101000020E61000009A99999999394DC09A99999999394840
1830,1800,CORNER BROOK,CA,48.95,-57.95,0101000020E61000009A99999999F94CC09A99999999794840,0101000020E61000009A99999999F94CC09A99999999794840
1880,1871,BLANC SABLON,CA,51.416667,-57.133333,0101000020E61000001111111111914CC05555555555B54940,0101000020E61000001111111111914CC05555555555B54940
1890,1871,HAVRE ST PIERRE,CA,50.233333,-63.6,0101000020E6100000CDCCCCCCCCCC4FC0DEDDDDDDDD1D4940,0101000020E6100000CDCCCCCCCCCC4FC0DEDDDDDDDD1D4940
1957,1930,POINTE NOIRE,CA,50.166667,-66.483333,0101000020E6100000EFEEEEEEEE9E50C05555555555154940,0101000020E6100000EFEEEEEEEE9E50C05555555555154940
1958,1930,PORT CARTIER,CA,50.033333,-66.783333,0101000020E61000002222222222B250C04444444444044940,0101000020E61000002222222222B250C04444444444044940
1990,1930,MATANE,CA,48.85,-67.533333,0101000020E61000002222222222E250C0CDCCCCCCCC6C4840,0101000020E61000002222222222E250C0CDCCCCCCCC6C4840
2015,1930,BAIE COMEAU,CA,49.233333,-68.133333,0101000020E610000089888888880851C0DEDDDDDDDD9D4840,0101000020E610000089888888880851C0DEDDDDDDDD9D4840
2110,1930,LA BAIE (PORT ALFRED),CA,48.333333,-70.883333,0101000020E61000008988888888B851C0ABAAAAAAAA2A4840,0101000020E61000008988888888B851C0ABAAAAAAAA2A4840
2150,1930,RIVIERE DU LOUP,CA,47.833333,-69.516667,0101000020E610000011111111116151C0ABAAAAAAAAEA4740,0101000020E610000011111111116151C0ABAAAAAAAAEA4740
2180,1930,QUEBEC,CA,46.816667,-71.216667,0101000020E6100000DEDDDDDDDDCD51C08988888888684740,0101000020E6100000DEDDDDDDDDCD51C08988888888684740
2210,1930,TROIS RIVIERES,CA,46.35,-72.55,0101000020E610000033333333332352C0CDCCCCCCCC2C4740,0101000020E610000033333333332352C0CDCCCCCCCC2C4740
2235,1930,MONTREAL,CA,45.516667,-73.55,0101000020E610000033333333336352C02222222222C24640,0101000020E610000033333333336352C02222222222C24640
2300,2270,VAUDREUIL,CA,45.4,-74.033333,0101000020E610000022222222228252C03333333333B34640,0101000020E610000022222222228252C03333333333B34640
2310,2270,OKA SUR LE LAC,CA,45.466667,-74.083333,0101000020E610000055555555558552C0BCBBBBBBBBBB4640,0101000020E610000055555555558552C0BCBBBBBBBBBB4640
2320,2270,HUDSON,CA,45.466667,-74.133333,0101000020E610000089888888888852C0BCBBBBBBBBBB4640,0101000020E610000089888888888852C0BCBBBBBBBBBB4640
2330,2270,ST PLACIDE,CA,45.533333,-74.2,0101000020E6100000CDCCCCCCCC8C52C04444444444C44640,0101000020E6100000CDCCCCCCCC8C52C04444444444C44640
2380,2270,GRENVILLE,CA,45.633333,-74.6,0101000020E61000006666666666A652C01111111111D14640,0101000020E61000006666666666A652C01111111111D14640
2420,2270,MONTEBELLO,CA,45.65,-74.933333,0101000020E6100000BCBBBBBBBBBB52C03333333333D34640,0101000020E6100000BCBBBBBBBBBB52C03333333333D34640
2430,2270,PAPINEAUVILLE,CA,45.616667,-75.016667,0101000020E61000001111111111C152C0EFEEEEEEEECE4640,0101000020E61000001111111111C152C0EFEEEEEEEECE4640
2460,2270,THURSO,CA,45.6,-75.233333,0101000020E6100000EFEEEEEEEECE52C0CDCCCCCCCCCC4640,0101000020E6100000EFEEEEEEEECE52C0CDCCCCCCCCCC4640
6000,5860,SYDNEY,CA,46.15,-60.2,0101000020E61000009A99999999194EC03333333333134740,0101000020E61000009A99999999194EC03333333333134740
6020,5860,LOUISBURG,CA,45.916667,-59.966667,0101000020E6100000BCBBBBBBBBFB4DC05555555555F54640,0101000020E6100000BCBBBBBBBBFB4DC05555555555F54640
57990,57960,CLAVERIA,PH,18.616667,121.083333,0101000020E61000005555555555455E40DEDDDDDDDD9D3240,0101000020E61000005555555555455E40DEDDDDDDDD9D3240
57995,57960,PORT SAN VICENTE,PH,18.516667,122.133333,0101000020E61000008988888888885E404444444444843240,0101000020E61000008988888888885E404444444444843240
58000,57960,APARRI,PH,18.366667,121.633333,0101000020E61000008988888888685E40DEDDDDDDDD5D3240,0101000020E61000008988888888685E40DEDDDDDDDD5D3240
58070,57960,HONDAGUA,PH,13.95,122.233333,0101000020E6100000EFEEEEEEEE8E5E406666666666E62B40,0101000020E6100000EFEEEEEEEE8E5E406666666666E62B40
58100,57960,JOSE PANGANIBAN,PH,14.283333,122.683333,0101000020E6100000BCBBBBBBBBAB5E401111111111912C40,0101000020E6100000BCBBBBBBBBAB5E401111111111912C40
58130,57960,VIRAC,PH,13.583333,124.25,0101000020E61000000000000000105F40ABAAAAAAAA2A2B40,0101000020E61000000000000000105F40ABAAAAAAAA2A2B40
58150,57960,TABACO,PH,13.366667,123.733333,0101000020E6100000EFEEEEEEEEEE5E40BCBBBBBBBBBB2A40,0101000020E6100000EFEEEEEEEEEE5E40BCBBBBBBBBBB2A40
58170,57960,LEGAZPI PORT,PH,13.15,123.75,0101000020E61000000000000000F05E40CDCCCCCCCC4C2A40,0101000020E61000000000000000F05E40CDCCCCCCCC4C2A40
57710,57510,CAM PHA,VN,21.033333,107.366667,0101000020E61000007777777777D75A408988888888083540,0101000020E61000007777777777D75A408988888888083540
57100,56940,TULAGHI,SB,-9.1,160.15,0101000020E6100000CDCCCCCCCC04644033333333333322C0,0101000020E6100000CDCCCCCCCC04644033333333333322C0
57120,56940,HONIARA,SB,-9.416667,159.95,0101000020E61000006666666666FE63405555555555D522C0,0101000020E61000006666666666FE63405555555555D522C0
57200,57160,LUGANVILLE,VU,-15.516667,167.166667,0101000020E61000005555555555E564408988888888082FC0,0101000020E61000005555555555E564408988888888082FC0
57230,57160,PORT VILA,VU,-17.733333,168.316667,0101000020E610000022222222220A6540BCBBBBBBBBBB31C0,0101000020E610000022222222220A6540BCBBBBBBBBBB31C0
57245,57160,FORARI BAY,VU,-17.683333,168.55,0101000020E61000009A99999999116540EFEEEEEEEEAE31C0,0101000020E61000009A99999999116540EFEEEEEEEEAE31C0
57275,57260,BAIE DE KOUAOUA,NC,-21.383333,165.816667,0101000020E61000002222222222BA644022222222226235C0,0101000020E61000002222222222BA644022222222226235C0
57410,57400,KUANTAN NEW PORT,MY,3.966667,103.433333,0101000020E6100000BCBBBBBBBBDB5940BCBBBBBBBBBB0F40,0101000020E6100000BCBBBBBBBBDB5940BCBBBBBBBBBB0F40
57415,57400,KIRTEH OIL TERMINAL,MY,4.566667,103.466667,0101000020E6100000DEDDDDDDDDDD59404444444444441240,0101000020E6100000DEDDDDDDDDDD59404444444444441240
57420,57400,KUALA TRENGGANU,MY,5.35,103.133333,0101000020E61000008988888888C859406666666666661540,0101000020E61000008988888888C859406666666666661540
57425,57400,TAPIS MARINE TERMINAL A,MY,5.516667,105.016667,0101000020E61000001111111111415A401111111111111640,0101000020E61000001111111111415A401111111111111640
57450,57431,BANGKOK,TH,13.75,100.5,0101000020E610000000000000002059400000000000802B40,0101000020E610000000000000002059400000000000802B40
57460,57431,SI RACHA TERMINAL,TH,13.116667,100.883333,0101000020E61000008988888888385940BCBBBBBBBB3B2A40,0101000020E61000008988888888385940BCBBBBBBBB3B2A40
